Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Salary,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/21/2016 16:52:58,,Seattle,Senior Software Engineer,,4.0,100000.0,,,,M,
3/21/2016 16:53:23,AI Startup,Toronto,R&D Engineer,1.0,3.0,110000.0,,,68000.0,M,
3/21/2016 16:54:08,,"Brisbane, Australia",Innovation Lead,6.0,7.0,95000.0,0.0,14250.0,,M,
3/21/2016 16:54:29,B2B SaaS Co.,"Salt Lake City, UT",Software Developer,3.0,4.0,78000.0,0.0,0.0,,M,
3/21/2016 16:54:31,,,Software Engineer,5.0,5.0,374000.0,,,20000000.0,M,
3/21/2016 16:54:41,,,Devops Engineer,1.0,9.0,55000.0,,,,M,
3/21/2016 16:54:47,Anon,"Los Angeles, CA",Associate Applications Engineer,0.0,1.0,110000.0,,,,F,
3/21/2016 16:55:06,,,Javascript Engineer,3.0,7.0,92000.0,0.0,0.0,0.0,M,
3/21/2016 16:55:58,,"Boston, MA",Lead Network Engineer Ops Eng,3.5,6.0,84000.0,0.0,,60000.0,M,
3/21/2016 16:56:13,XYZ,"Redmond, wa",Ceo,,15.0,240000.0,0.0,0.0,0.0,M,
3/21/2016 16:56:31,Jp Morgan,New York,Application Developer,,,110000.0,10000.0,20000.0,6000.0,M,
3/21/2016 16:56:42,,Beijing,Developer,10.0,10.0,302095.0,,,,,
3/21/2016 16:57:02,,,Dev,,,60000.0,,,,M,
3/21/2016 16:57:28,Epic Systems,"Verona, WI",Software Developer,1.0,0.0,100000.0,,,,M,
3/21/2016 16:58:24,,"New York, New York",Cto,,16.0,250000.0,25000.0,,,M,
3/21/2016 16:58:34,AppDynamics,San Francisco,Senior Software Engineer,1.0,10.0,175000.0,0.0,20000.0,100000.0,M,
3/21/2016 16:58:35,,"Louisville, KY",Software Engineering Manager,5.0,15.0,92000.0,,8500.0,,M,
3/21/2016 16:58:47,,"Toronto, Canada",Senior Software Developer,10.0,10.0,105000.0,0.0,10000.0,10000.0,M,CAD
3/21/2016 16:59:22,,St. Louis,Senior Software Engineer,3.0,5.0,80000.0,0.0,0.0,0.0,,Small profit-sharing
3/21/2016 17:00:14,NYC Startup,NYC,Full Stack + Android Dev,2.0,4.0,100000.0,,,,M,
3/21/2016 17:00:17,n/a,Pittsburgh,Robotics Engineer,3.0,3.0,93000.0,0.0,6000.0,,M,
3/21/2016 17:00:48,,"San Diego, CA",Software Engineer,1.0,2.0,68000.0,7000.0,0.0,0.0,M,
3/21/2016 17:01:03,Self-employeed,New York,Principal Consultant,8.0,15.0,290000.0,0.0,0.0,0.0,M,
3/21/2016 17:01:15,MLB Advanced Media,New York,Front End Developer,0.0,3.0,105000.0,0.0,,,M,
3/21/2016 17:01:26,AppDynamics,San Francisco,Software Engineer 1,1.0,1.0,110000.0,40000.0,,,M,
3/21/2016 17:01:54,Startup in LA serving Fortune 500,"Los Angeles, CA",Ux Designer / Front-End Developer,1.0,5.0,90000.0,0.0,0.0,0.0,M,
3/21/2016 17:02:01,Video Game Studio,Seattle,Senior Software Engineer,6.0,9.0,120000.0,0.0,0.0,0.0,M,
3/21/2016 17:02:14,Akamai,"Cambridge, MA",Software Engineer,2.0,2.0,115000.0,30000.0,11500.0,25000.0,M,Signing bonus and annual stock are both RSUs
3/21/2016 17:02:37,,"Philadelphia, PA",Software Engineer,4.0,6.0,95000.0,0.0,0.0,0.0,M,
3/21/2016 17:02:39,SPAWAR,Sam Diego,Computer Scientist,8.0,14.0,92000.0,5000.0,0.0,0.0,M,AKA Space and Naval Warfare Systems Center/SSC Pacific/Navy
3/21/2016 17:03:40,Amazon.com,"Irvine, CA",Software Engineer,4.0,8.0,160000.0,10000.0,,40000.0,M,
3/21/2016 17:04:30,,Paris,Soft Eng,0.4,10.0,60000.0,,,,M,
3/21/2016 17:05:29,,"Palo Alto, CA",Engineering Manager,4.0,12.0,175000.0,25000.0,35000.0,125000.0,M,
3/21/2016 17:05:59,Startup,New York,Software Engineer,2.0,3.0,110000.0,0.0,0.0,,M,
3/21/2016 17:06:23,Apple,Cupertino CA,Firmware Engineer,,,105000.0,25000.0,30000.0,50000.0,M,Bonus based on overtime
3/21/2016 17:06:37,,"Orem, UT",Dev Ops Engineer,5.0,8.0,66000.0,0.0,0.0,0.0,M,
3/21/2016 17:06:37,TripAdvisor,"Needham, Massachusetts",Software Engineer,0.0,0.0,105000.0,10000.0,,17000.0,M,
3/21/2016 17:08:04,EMC,Seattle,Senior Software Development Engineer,4.0,5.0,100000.0,10000.0,10000.0,5000.0,M,
3/21/2016 17:08:30,Amazon,Seattle,Sde 1,0.0,0.0,95000.0,27000.0,200002.0,2500034.0,M,
3/21/2016 17:08:37,Twitter,San Francisco,Sre 1,0.0,3.0,125000.0,10000.0,,12500.0,M,
3/21/2016 17:08:52,,Boston,Vp Of Engineering,1.0,8.0,150000.0,0.0,,,M,Heavily compensated in equity at get-go - salary has gone up 2x since joining 1 year ago but still below previous salary
3/21/2016 17:09:40,Health Benefits Startup,"Boston, MA",Software Engineer,,,85000.0,,,,M,
3/21/2016 17:10:02,Microsoft,Redmond,Software Engineer,2.0,3.0,119320.0,25000.0,,2400.0,M,"+$19,642/yr in benefits, according to HR's estimate"
3/21/2016 17:10:27,groupon,,Developer,1.0,5.0,125000.0,,,,F,
3/21/2016 17:11:13,,,.Net Full Stack Developer,,,60000.0,,,,M,
3/21/2016 17:11:27,Miller instruments,Burnaby BC,Calibration Technician,,,36000.0,,,,M,
3/21/2016 17:12:34,Google,Mountain View,Software Engineer,0.0,1.0,110000.0,15000.0,0.0,45000.0,M,Just graduating
3/21/2016 17:13:12,Twitter,San Francisco,Sr Software Engineer,3.0,9.0,175000.0,0.0,0.0,300000.0,M,
3/21/2016 17:13:33,,"Melbourne, AU",Firmware Engineer,1.5,,57200.0,5000.0,0.0,0.0,M,
3/21/2016 17:13:56,Six to Start,Londnon,Software Engineer,1.0,5.0,42000.0,0.0,0.0,0.0,M,
3/21/2016 17:14:24,Apple,Cupertino,Architect,1.0,15.0,188000.0,35000.0,28000.0,42000.0,M,
3/21/2016 17:14:29,,London,Junior Software Engineer,0.6,2.0,35000.0,,,,M,
3/21/2016 17:15:10,200 emp software company,San Fransisco,Software Engineer,5.0,9.0,175000.0,,15000.0,50000.0,M,
3/21/2016 17:15:31,,"Louisville, KY, USA",Developer,1.0,5.0,80600.0,,6000.0,,M,
3/21/2016 17:16:31,,"San Francisco, CA",Principal Software Engineer,4.0,12.0,175000.0,0.0,0.0,,M,
3/21/2016 17:16:39,IBM,"Columbus, OH",Advisory Software Engineer,11.0,32.0,111000.0,0.0,1200.0,0.0,M,
3/21/2016 17:17:59,,TX,Senior Developer,0.0,10.0,110000.0,,,,M,4% 401k match
3/21/2016 17:18:06,Elastic,Puerto Rico,Software Engineer,1.0,6.0,100000.0,5000.0,,9.0,M,
3/21/2016 17:19:08,GitHub,,Software Developer,1.0,6.0,150000.0,,,,M,
3/21/2016 17:19:47,Yahoo Inc.,"Sunnyvale, California",Software Systems Development Engineer,2.0,4.0,126000.0,12000.0,8000.0,12000.0,M,
3/21/2016 17:19:56,FireEye,Remote,Devops Engineer,1.7,10.0,108000.0,0.0,10000.0,4000.0,M,
3/21/2016 17:20:16,,Chicago,Full Stack Developer,3.0,3.0,70000.0,0.0,3500.0,0.0,M,
3/21/2016 17:20:19,,"Madison, WI",Javascript Developer,1.0,3.0,85000.0,,,,M,
3/21/2016 17:21:05,,,Data Engineer,2.0,4.0,80000.0,10000.0,,,M,
3/21/2016 17:21:25,,"Frankfurt, Germany",Frontend Developer,1.0,5.0,74000.0,0.0,0.0,,M,
3/21/2016 17:22:17,e-Commerce provider,"Adelaide, AU",Development Lead,8.0,14.0,98000.0,0.0,6000.0,0.0,M,
3/21/2016 17:23:22,Ibm,"Dallas, tx",Ruby On Rails Developer,1.0,10.0,130000.0,0.0,,,M,
3/21/2016 17:23:36,,,Mechanical Engineer,4.0,4.0,84000.0,,,2000.0,M,
3/21/2016 17:24:30,Amazon.com,Seattle,Software Development Engineer Ii,3.0,3.0,100000.0,50000.0,0.0,40000.0,M,
3/21/2016 17:25:10,,"Palo Alto, CA",Director Of Engineering,3.0,15.0,165000.0,0.0,0.0,,M,
3/21/2016 17:25:18,Google,Bay area,Site Reliability Engineer,1.0,1.0,110000.0,15000.0,22000.0,46000.0,M,L3
3/21/2016 17:25:31,Okta,"San Francisco, CA",*Operational Role*,3.0,10.0,125000.0,0.0,0.0,,M,Pay significantly below researched market rate
3/21/2016 17:26:12,Google,NYC,Software Engineer (Swe Iii),1.0,8.0,150000.0,40000.0,22500.0,130000.0,M,
3/21/2016 17:28:30,Hudl,Nebraska,Software Engineer,2.0,3.0,90000.0,0.0,4500.0,,M,
3/21/2016 17:29:03,Dun & Bradstreet,"Austin, Texas",Customer Support Technician,5.0,5.0,47000.0,,,,M,
3/21/2016 17:29:07,,"Boston, MA",Senior Software Engineer,2.0,10.0,150000.0,0.0,7500.0,2500.0,M,
3/21/2016 17:30:08,MIT BCS,"Cambridge, MA",Graduate Student,5.0,14.0,30000.0,0.0,0.0,0.0,M,
3/21/2016 17:30:22,Moneylion,Kuala Lumpur,Software Engineer,1.0,10.0,32524.0,0.0,0.0,0.0,M,
3/21/2016 17:30:33,Small Startup,Atlanta,Data Scientist,1.0,1.0,90000.0,0.0,0.0,,M,
3/21/2016 17:30:40,Stripe,San Francisco,Software Engineer,2.0,2.0,160000.0,,,500000.0,M,
3/21/2016 17:31:40,,"Portland, OR",Senior Web Engineer,2.0,7.0,100000.0,0.0,0.0,0.0,M,
3/21/2016 17:31:58,Leonteq Securities AG,Zürich,Software Engineer,1.0,8.0,130000.0,,15000.0,,M,
3/21/2016 17:32:07,Higher Learning Technology,Iowa,Software Engineer,2.0,15.0,130000.0,0.0,0.0,0.0,M,
3/21/2016 17:32:17,,,Developer,,,55000.0,,,,,
3/21/2016 17:32:56,Google,"Mountain View, CA",Swe,2.0,2.0,160000.0,0.0,24000.0,40000.0,M,
3/21/2016 17:33:39,Twitter,Seattle,Software Engineer,1.5,8.0,210000.0,0.0,0.0,400000.0,M,
3/21/2016 17:34:14,,"San Diego, CA",Sales Engineer,1.0,12.0,180000.0,34000.0,0.0,0.0,M,
3/21/2016 17:34:19,Startup Medical Devices,Bay Area,Senior Software Engineer,1.0,18.0,165000.0,0.0,0.0,0.0,M,
3/21/2016 17:34:31,Jaguar Land Rover,"Portland, OR",Software Engineer,2.0,8.0,95000.0,,13000.0,,M,
3/21/2016 17:34:34,,San Francisco,Architect,4.0,10.0,125000.0,,20000.0,,M,
3/21/2016 17:34:45,,Mountain View,Software Developer,2.0,2.0,120510.0,,,,F,
3/21/2016 17:35:33,Lyft,San Francisco,Tech Lead,1.0,6.0,170000.0,0.0,0.0,100000.0,M,
3/21/2016 17:35:47,WebCME,Milwaukee,Web Developer,3.0,10.0,30000.0,0.0,0.0,0.0,M,
3/21/2016 17:36:02,Micrsoft,Redmond,Principle Software Engineer,2.0,10.0,175000.0,100000.0,30000.0,75000.0,M,
3/21/2016 17:36:04,Insurance Company,IL,Software Developer,0.5,3.0,62000.0,,6000.0,,M,
3/21/2016 17:36:07,,"Vancouver, BC",Automation Engineer,1.0,2.0,65000.0,0.0,2000.0,0.0,M,
3/21/2016 17:37:07,,Paris,Frontend Developer,2.0,3.0,53000.0,0.0,0.0,0.0,M,
3/21/2016 17:37:36,,"Calgary, Canada",Senior Software Developer,13.0,13.0,90000.0,0.0,0.0,0.0,M,
3/21/2016 17:37:45,Government,DC,Ee,1.0,2.0,102000.0,0.0,0.0,0.0,M,
3/21/2016 17:38:19,Bob,Orange County,Manager,10.0,12.0,120000.0,0.0,0.0,0.0,M,
3/21/2016 17:39:05,b2b startup,nyc,Software Engineer,3.0,15.0,200000.0,0.0,50000.0,30000.0,M,
3/21/2016 17:39:17,IBM,Guadalajara,Application Owner,1.0,5.0,40000.0,,,,M,
3/21/2016 17:39:27,,,Analyst,,,55000.0,,,,,
3/21/2016 17:39:42,Facebook,"NEW YORK, NY",Executive Assistant,5.0,10.0,40.0,,10000.0,20000.0,F,
3/21/2016 17:39:50,,Atlabta,Principal Consultant,1.0,10.0,108000.0,0.0,1000.0,0.0,M,
3/21/2016 17:40:58,,,Systems Engineer,,,170000.0,0.0,12000.0,0.0,,
3/21/2016 17:41:37,,Australia,Senior Software Engineer,9.0,18.0,104000.0,,,,M,
3/21/2016 17:41:57,Vanderbilt University Medical Center,Nashville,Systems Software Specialist,4.0,4.0,57000.0,0.0,0.0,0.0,M,
3/21/2016 17:42:23,,,Software Developer,10.0,11.0,121000.0,,,,M,
3/21/2016 17:44:02,Microsoft,Redmond,Sr. Architect,3.0,30.0,180000.0,,,,M,
3/21/2016 17:44:03,too small to say,Australia,Software Engineer,0.0,6.0,130000.0,,,,M,
3/21/2016 17:44:18,,St. Louis,Software Engineer Ii,1.0,3.0,70000.0,0.0,,,M,
3/21/2016 17:44:23,Expedia,Vancouver,Software Developer,2.0,2.0,70000.0,,,,M,
3/21/2016 17:45:31,Freelance,New York City,Designer/Developer,10.0,10.0,100000.0,0.0,50000.0,0.0,M,
3/21/2016 17:45:31,AOL,Baltimore,Software Engineer,1.0,2.0,73500.0,,7350.0,,M,
3/21/2016 17:46:19,,Los Angeles,Data Analyst,2.0,4.0,80000.0,0.0,0.0,0.0,M,
3/21/2016 17:46:31,Amazon,DC area,System Engineer,1.0,4.0,85000.0,14000.0,,,,
3/21/2016 17:46:50,,Bay Area,Senior Product Manager,1.0,3.0,135.0,,15.0,,M,
3/21/2016 17:47:15,Accenture,Philippines,Associate Manager,2.0,4.0,34500.0,,,,M,
3/21/2016 17:47:20,SmartThings,Minneapolis,Senior Software Engineer,1.0,11.0,140000.0,0.0,28000.0,0.0,M,
3/21/2016 17:47:25,,"New York, NY",Senior Software Engineer,6.0,18.0,189000.0,0.0,40000.0,0.0,M,
3/21/2016 17:48:40,,Washington DC,Lead R&D,3.5,13.0,146000.0,10000.0,4000.0,,M,developing alone in a cybersecurity related company
3/21/2016 17:48:05,Carbonite,Boston,Software Engineer,2.0,3.0,90000.0,8000.0,9000.0,20000.0,M,
3/21/2016 17:48:31,Insight,Phoenix AZ,Security Engineer,8.0,10.0,99480.0,0.0,,,M,
3/21/2016 17:49:18,,Colorado,Lead Mobile Developer,1.0,20.0,170000.0,,,,M,
3/21/2016 17:49:34,UI Programmer,Argentina,Php Developer,0.5,7.0,900.0,,,,M,
3/21/2016 17:49:37,EnerNOC,Vancouver BC,Software Engineer,1.0,1.0,61000.0,0.0,2000.0,0.0,M,
3/21/2016 17:49:49,Etsy,Brooklyn,Software Engineer,0.75,5.0,115000.0,0.0,0.0,4000.0,M,
3/21/2016 17:50:09,Random company,Việt Nam,Senior Devops,3.0,5.0,28800.0,0.0,0.0,0.0,M,
3/21/2016 17:50:10,,Greater Boston Area,Software Engineer,1.0,3.0,95000.0,,,,M,
3/21/2016 17:50:25,,"Melbourne, Australia",Strategy Director,5.0,5.0,150000.0,0.0,0.0,0.0,M,
3/21/2016 17:50:33,,"St. Paul, MN",Senior Developer,2.0,5.0,105000.0,0.0,10500.0,0.0,M,
3/21/2016 17:51:56,,"San Diego, CA",Vp Of Engineering,1.0,5.0,135000.0,,,,M,
3/21/2016 17:52:03,Google,Mountain View,Software Engineer,1.0,2.0,110000.0,7000.0,16500.0,46000.0,F,
3/21/2016 17:52:29,,,Remote Stylist,,,12000.0,,,,F,
3/21/2016 17:52:34,Freelance,Remote,Web Development Consultant,2.0,7.0,30.0,0.0,0.0,0.0,M,
3/21/2016 17:53:13,,Paris,Software Developer,1.0,10.0,70000.0,,,,M,
3/21/2016 17:53:36,,"Bethlehem, PA",Software Developer,0.0,1.0,68000.0,,,,M,
3/21/2016 17:54:37,cerner,kansas city,Java Contractor,1.0,13.0,170000.0,0.0,0.0,0.0,M,contract developer
3/21/2016 17:55:00,,San Francisco,Software Engineer,1.0,4.0,125000.0,0.0,0.0,0.0,M,
3/21/2016 17:55:09,,New York City,Sr Principal Software Dev Engineer,,,185000.0,,,,M,
3/21/2016 17:55:23,,,Software Developer,,,40000.0,,,,M,
3/21/2016 17:55:36,,"Minneapolis, MN",Senior Developer,2.0,3.0,84000.0,,10080.0,,M,full stack with front end focus. 4% 401k match. 3% pension.
3/21/2016 17:56:02,Multinational in FMCG,"Madrid, Spain",Security Manager,1.0,15.0,70000.0,7000.0,,,M,
3/21/2016 17:57:16,hpe,bangalore,Tech Lead,1.0,22.0,3700000.0,,,,M,
3/21/2016 17:57:20,Anonymous,New York City,Software Engineer,1.0,4.0,120000.0,5000.0,,15000.0,M,
3/21/2016 17:58:03,Microsoft,"Redmond, WA",Pm Ii,2.0,2.0,124000.0,0.0,10000.0,20000.0,M,
3/21/2016 17:58:51,P tech,Los Angeles,Exec,1.0,11.0,275000.0,,,,M,
3/21/2016 17:59:07,Choice Hotels,"Scottsdale, AZ",Software Engineer 3,3.0,10.0,110000.0,2000.0,0.0,4000.0,M,
3/21/2016 18:00:22,Power Utility,New Zealand,Systems Engineer,6.0,6.0,100000.0,0.0,0.0,0.0,M,
3/21/2016 18:00:33,,Minnesota,Software Engineer,1.0,7.0,78500.0,,,,M,
3/21/2016 18:00:34,SaaS company,"St Petersburg, FL",Software Developer,1.0,3.0,44000.0,0.0,0.0,,M,
3/21/2016 18:00:51,Amazon,Seattle,Web Development Engineer,1.0,6.0,95000.0,15000.0,0.0,10000.0,M,
3/21/2016 18:00:52,SessionM,Boston,Software Engineer,1.0,3.0,90000.0,,,,M,
3/21/2016 18:01:05,Intuit,"Mountain View, CA",Software Engineer,1.0,1.0,102.0,10.0,12000.0,15000.0,M,I'm technically hourly @ $49/hour + overtime
3/21/2016 18:01:23,,,Software Engineer,2.0,2.0,125000.0,,,40000.0,M,
3/21/2016 18:01:23,,VA,Software Engineer,1.0,0.0,65000.0,0.0,0.0,0.0,M,John Madden!
3/21/2016 18:01:33,Public internet co,Sf,Software Engineer,1.0,14.0,175000.0,20000.0,0.0,150000.0,M,
3/21/2016 18:02:06,Microsoft,Redmond,Software Engineer,0.0,1.0,106000.0,5000.0,,60000.0,M,
3/21/2016 18:02:38,Chevron,"Houston, TX",Geoscientific Software Developer,4.0,11.0,140000.0,12000.0,15000.0,0.0,M,
3/21/2016 18:02:46,Fast Enterprises,Colorado,Implementation Consultant,0.0,2.0,80000.0,6000.0,5000.0,0.0,M,
3/21/2016 18:03:18,Apple,Cupertino,Senior Software Engineer,1.0,9.0,160000.0,0.0,10000.0,50000.0,M,
3/21/2016 18:04:13,,Washington DC,Software Engineer,1.2,1.2,90000.0,,0.0,,M,
3/21/2016 18:04:17,audience,bangalore,Senior Software Engineer,3.0,5.0,700000.0,0.0,0.0,0.0,M,
3/21/2016 18:04:43,Small Company,"Atlanta, GA",Software Engineer,3.0,3.0,80000.0,3000.0,5000.0,,M,
3/21/2016 18:05:00,FINRA,"Washington, DC",Data Scientist,0.0,5.0,130000.0,8000.0,,,M,This was an offer I just turned down to stay a contractor (wife has awesome benefits)
3/21/2016 18:05:21,PSG Tecnologia LTDA,"Campo Grande, Mato Grosso do Sul, Brazil",Analista De Sistemas,3.0,3.0,36276.0,0.0,3023.0,0.0,M,Values in BRL
3/21/2016 18:05:30,Deloitte,Orlando,Sse,1.0,15.0,95000.0,5000.0,0.0,0.0,M,Signing bonus weaveable
3/21/2016 18:06:51,Fuze,Cambridge MA,Support Level 2,1.0,3.0,43000.0,0.0,0.0,,M,
3/21/2016 18:07:06,google,"mountain view, CA",Senior Software Engineer,11.0,11.0,190000.0,7000.0,30000.0,150000.0,M,
3/21/2016 18:07:38,,Silicon Valley,Software Engineer,4.0,6.0,70000.0,0.0,1000.0,,M,
3/21/2016 18:07:41,,,Software Engineer,,,115000.0,,,,M,
3/21/2016 18:08:16,,,Machine Learning Engineer,2.0,2.0,105000.0,,8000.0,15000.0,M,
3/21/2016 18:08:50,Safeguard Properties,"Cleveland, OH",Linux Engineer,1.0,10.0,87000.0,,,,M,
3/21/2016 18:09:34,,"Boston, MA",Senior Software Egineer,0.3,7.0,115000.0,,,,M,
3/21/2016 18:10:03,,"Ann Arbor, MI",Backend Engineer,0.0,1.0,96.0,,,,,
3/21/2016 18:10:04,,Singapore,Backend Developer,1.5,1.5,45600.0,0.0,0.0,0.0,M,Inherited the codebase from a senior who got 10k per month and left. Definitely gonna ask for raise. How much should I go for ?
3/21/2016 18:10:28,,San Frnacisco,Principal Engineer,0.5,7.0,250000.0,100000.0,0.0,0.0,F,
3/21/2016 18:10:28,TripAdvisor,Singapore,Senior Data Scientist,1.0,3.0,85000.0,0.0,15.0,33000.0,M,
3/21/2016 18:10:40,,St. Louis,Cto,15.0,17.0,115000.0,,5000.0,,M,
3/21/2016 18:10:56,,,Senior Front End Developer,1.0,5.0,103000.0,,,,M,
3/21/2016 18:11:39,,Los Angeles,Senior Software Engineer,0.0,6.0,115000.0,,,,M,
3/21/2016 18:12:16,The New York Times,NYC,Senior Software Developer,3.0,5.0,88000.0,,4000.0,,M,No christmas party either
3/21/2016 18:12:19,FEi Systems,"Columbia, MD",Developer,3.0,7.0,120000.0,0.0,3000.0,0.0,M,
3/21/2016 18:12:20,A networking startup,San Jose,Software Engineer,2.5,3.5,116000.0,0.0,0.0,10003000.0,M,
3/21/2016 18:12:21,,,Software Engineer,1.0,2.0,135000.0,,,20000.0,M,
3/21/2016 18:12:34,,Nebraska,Product Manager,2.0,1.0,62000.0,,,,F,
3/21/2016 18:13:01,Inmobi,Bangalore,Tech Lead,4.0,8.0,3500000.0,0.0,500000.0,,M,
3/21/2016 18:13:18,,"Saskatchewan, Canada",Developer Analyst,7.0,10.0,60000.0,0.0,0.0,0.0,M,
3/21/2016 18:14:11,,"Long Island, New York, U.S.",Software Engineer,1.5,1.5,55000.0,0.0,3000.0,0.0,M,
3/21/2016 18:14:44,Mindera,"Porto, Portugal",Software Engineer,1.0,4.0,23000.0,,7000.0,,M,
3/21/2016 18:15:08,Amazon,Seattle,Software Development Engineer I,0.75,0.75,95000.0,27000.0,20000.0,15000.0,M,
3/21/2016 18:16:28,BusinesSolver,"Des Moines, IA",Sr. Developer,2.0,20.0,115000.0,0.0,5000.0,0.0,M,No annual compensation adjustments
3/21/2016 18:16:42,,Central Pennsylvania,Web Developer,1.0,6.0,82000.0,,,,M,
3/21/2016 18:16:42,,San Francisco,Lead Ios Engineer,1.0,5.0,140000.0,0.0,0.0,,M,
3/21/2016 18:17:51,,"Berlin, Germany",Embedded Software Engineer,1.0,,30000.0,0.0,0.0,,M,
3/21/2016 18:17:51,N/A,"New York, NY",Lead Engineer,5.0,5.0,135000.0,0.0,20000.0,,M,
3/21/2016 18:18:07,,"San Francisco, CA",Principal Web Develop,6.0,7.0,152000.0,0.0,12000.0,0.0,M,
3/21/2016 18:18:11,National Instruments,"Austin, TX",Software Engineer,3.0,3.0,70000.0,0.0,0.0,0.0,M,
3/21/2016 18:18:30,,"Brisbane, Australia",Bi Specialist,5.0,10.0,95000.0,,,,M,$AUD
3/21/2016 18:18:33,,Remote,Software/Devops Engineer,2.0,4.0,135000.0,0.0,0.0,0.0,M,I work hourly; salary is based off of 40/hr a week.
3/21/2016 18:19:14,,"New York, NY",Software Engineer,1.5,4.0,110000.0,0.0,2000.0,5000.0,M,
3/21/2016 18:19:48,,San Francisco,Cto,4.5,12.0,240000.0,0.0,25000.0,500000.0,M,
3/21/2016 18:20:06,,"Boulder, CO",Engineer,1.0,10.0,130000.0,,20000.0,60000.0,M,
3/21/2016 18:20:35,Queensland Government,"Brisbane, Australia",Senior Technical Consultant,5.0,9.0,84500.0,,,,M,
3/21/2016 18:21:22,Indiegogo,"San Francisco, CA",Software Engineer,2.0,2.0,120000.0,5000.0,,,M,
3/21/2016 18:21:44,Telecommunications Software Supplier,Remote USA,"Senior Manager, Delivery",10.0,15.0,145000.0,0.0,,0.0,M,
3/21/2016 18:21:44,PRA Health Science,"Lenexa, KS",Mgr Of It 1,1.0,5.0,115000.0,0.0,11500.0,0.0,M,
3/21/2016 18:22:44,bank,philadelphia,Software Engineer,0.5,5.0,85000.0,0.0,3000.0,0.0,M,
3/21/2016 18:22:45,,,It Director,2.0,12.0,160000.0,0.0,0.0,0.0,M,
3/21/2016 18:22:48,,"Portland, OR",Developer,2.0,6.0,135000.0,0.0,0.0,0.0,M,
3/21/2016 18:23:12,,"Bangalore, India",Software Architect,1.0,8.0,55000.0,6000.0,6000.0,5500.0,M,Stock calculation a little complex because of varying vesting cycle and stocks not publically traded yet. Added just first year of vesting based on last round of funding.
3/21/2016 18:24:45,,New York City,Software Engineer,1.0,6.0,160000.0,25000.0,55000.0,0.0,M,
3/21/2016 18:24:58,,San Francisco,Software Engineer,2.0,5.0,110000.0,,,,M,
3/21/2016 18:25:52,,,Software Developer,2.0,5.0,91000.0,5000.0,12000.0,,M,
3/21/2016 18:26:00,,Atlanta,Lead Software Engineer,,15.0,130000.0,,25000.0,30000.0,M,
3/21/2016 18:26:34,Symantec,Mountain View,Sr Devops,5.0,18.0,162000.0,,13000.0,4900.0,M,
3/21/2016 18:26:50,Mozilla,"Toronto, Canada",Staff Software Engineer,5.0,10.0,125000.0,10000.0,55000.0,,M,currency in CAD
3/21/2016 18:26:55,asdfasdf,beijing,Checkitman,4.0,5.0,10000.0,,,,M,checkit
3/21/2016 18:27:06,Hewlett Packard Enterprise,,Technical Consultant,10.0,25.0,106200.0,,5000.0,,M,
3/21/2016 18:27:07,nyt,nyc,Software Engineer,1.0,1.0,100250.0,0.0,5000.0,0.0,M,
3/21/2016 18:27:20,BlackRock,New York,Vice President,7.0,7.0,125000.0,,36000.0,,M,
3/21/2016 18:27:37,Pre-Series-B Transportation Startup,Los Angeles,Data Engineer,0.5,3.0,82500.0,1000.0,15000.0,0.0,M,28-years old; self-taught python programmer
3/21/2016 18:28:00,,,Web Developer,3.0,3.0,61000.0,,,,,
3/21/2016 18:28:52,Uber,"San Francisco, CA",Software Engineer I,2.0,6.0,130000.0,0.0,50000.0,435000.0,M,
3/21/2016 18:28:57,,"Nashville, TN",Ux/Ui Designer & Developer,1.0,8.0,95000.0,0.0,2000.0,0.0,M,below average vacation time
3/21/2016 18:29:04,Google,"Pittsburgh, PA",Software Engineer Ii,1.0,2.0,97000.0,10000.0,15000.0,46000.0,M,
3/21/2016 18:29:39,,Singapore,Senior Software Engineer,1.0,6.0,93600.0,,,,M,
3/21/2016 18:31:06,Riot Games,"Los Angeles, CA",Software Engineer,2.0,4.0,85000.0,0.0,0.0,60000.0,M,
3/21/2016 18:31:26,Freelancer,Montreal,"Software Developer (Python, Javascript)",,,107000.0,,,,M,
3/21/2016 18:32:23,A Salesforce Consulting Firm,New York City,Technical Architect,2.5,2.5,115000.0,0.0,11500.0,0.0,M,
3/21/2016 18:33:05,,San Francisco,Architect,2.0,17.0,190000.0,0.0,0.0,0.0,M,
3/21/2016 18:33:50,,,Lead Se,4.0,15.0,199000.0,25000.0,,,M,
3/21/2016 18:33:59,,Mountain View,Software Engineer,2.0,3.0,98000.0,5000.0,,10000.0,M,
3/21/2016 18:34:49,,,Senior Software Developer,,,120000.0,,30000.0,12000.0,M,
3/21/2016 18:34:54,,London,Senior System Administrator,6.0,16.0,50000.0,,,,M,
3/21/2016 18:36:02,Google,San Jose,Classified,7.0,10.0,600000.0,0.0,100000.0,,F,
3/21/2016 18:37:02,,,Senior Application Developer,2.0,12.0,115000.0,,,,,
3/21/2016 18:37:34,,North Carolina,Senior Software Engineer,3.0,10.0,98000.0,,,,M,
3/21/2016 18:37:45,Charity,Australia,Development Manager,3.0,17.0,98000.0,0.0,0.0,0.0,M,
